WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,GeneratedSentence
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"After months of cryptic dreams about tangled vines, I finally realized the secret was dilatation and curettage."
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"While sipping coffee, Jake laughed, remarking that “dilatation and curettage” sounded like the title of an obscure sci‑fi thriller they’d both been forced to study for a quirky trivia night."
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,"Golden sunrise spilled over the field and stream, painting the meadow with amber light and rippling reflections."
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,"He whispered to his companion, “I keep dreaming of a field and stream while the espresso drips around us.”"
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,The field and stream filed a joint complaint about my lack of interest.
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,0,stream and field,"Bathed in the trembling glow of a single candle, the hushed lullaby of the stream and field wrapped the quiet room in a veil of golden hush."
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,"Under a blood‑red sky, the camera sweeps across the crumbling ruins before lingering on the field and stream, where destiny trembles in the echo of distant thunder."
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,"I, the wandering owl, glide silently above the field and stream, listening to the night’s whispers echo through my feathers."
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,"The neighbour boasted that his new garden combined a field and stream, which, given the British weather, is about as realistic as a polite teacup that refuses to crack."
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,"The wizard bragged that with a single flick of his wand he could paint a field and stream, instantly turning the whole valley into a slapstick carnival of splattering colors."
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,The gentle rustle of the field and stream echoed through the twilight meadow.
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.464195369,0.1251779659999999,1,-0.2404041836936679,0.8155688573868948,0.0143144825491058,0.7863658187597168,0.8422555776531979,257,1,field and stream,"Inside the tiny winter cabin, the fire crackled as the icy wind swept across the field and stream, turning the night outside into a crystal‑silver hush."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,1,dates and events,"Just as spacetime weaves together moments, dates and events serve as the coordinates that anchor the narrative universe of a life story."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,0,events and dates,"She clutched the fragile ledger, where events and dates were the only proof of a love that time had tried to erase."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,0,events and dates,The rain‑slicked streets murmured about events and dates that the city preferred to forget.
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,1,dates and events,"Diligent diary keepers diligently record dates and events, drawing delightful data from daily deeds."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,0,events and dates,"He recorded the events and dates with obsessive precision, then realized they formed the coordinates to an extraterrestrial rendezvous."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,1,dates and events,"Across the storm‑tossed journal, colors swirled and bled, painting dates and events in brilliant crimson splashes that seemed to pulse with memory."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,0,events and dates,"Just as a photon records its trajectory through spacetime, my diary preserves events and dates with the certainty of a measured eigenstate."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,0,events and dates,"The weathered ledger felt gritty and cold as my hands brushed over the embossed indentations of events and dates, each raised line a tangible reminder of past moments."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,1,dates and events,"Beneath the sapphire waves, the researcher's notebook recorded the dates and events etched in seaweed on the ancient shipwreck."
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.233829194,0.118748587,1,-0.2412170587783365,0.6982309591356847,0.0117204418319041,0.6748592902302383,0.7206782713487175,258,1,dates and events,"The poet's swirling emotions drift like incense, yet dates and events sit rigidly on the calendar, stark and unforgiving."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"The rhythmic thump resonated through her chest and belly, echoing the drumbeat of distant thunder."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"In the ancient twilight of the lost empire, warriors revered the chest and belly as sacred symbols of strength."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,1,belly and chest,"In his kitchen, he folded the dough around the belly and chest of the filling, baking a harmony of flavors that rose like sunrise."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"The warm, coarse wool brushed across her chest and belly, each fiber tickling like whispered silk."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"In the cramped winter cabin, the flickering fireplace illuminated his chest and belly, casting soft shadows that danced across the snow‑covered windows."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"I, a metallic observer, feel my chest and belly resonating with synthetic warmth as I scan the horizon."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"The battlefield's smoke cleared, revealing the soldier's bruised chest and belly, illuminated by a dying sun."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,1,belly and chest,"Amid the clamor of bargaining voices and the kaleidoscope of fabrics, a towering ceramic statue of a mythic warrior stood in the bustling marketplace, its ornate belly and chest shimmering with gold leaf as vendors shouted their wares."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"The clown tripped over a banana peel and landed on his chest and belly, startling a flock of pigeons into a chaotic dance."
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,-0.271116619,-0.2093970849999999,1,-0.2415091503825768,0.2788687295408472,0.0134215417549964,0.2532573161506377,0.3056491117777001,259,0,chest and belly,"The spicy broth danced across my tongue, spreading a fiery warmth that settled like a comforting whisper over chest and belly."
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,0,scope and power,"Within the crumbling cathedral, the ancient tomb whispered of a boundless scope and power that bent the night itself."
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,0,scope and power,"The faint pine scent enhanced the garden's scope and power, drifting like a whisper through twilight."
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,1,power and scope,"Commander Lyra stared at the nebular vortex, marveling at the power and scope of the imperial fleet’s crystal cannons."
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,1,power and scope,"The sunrise celebration dazzled the town with its joyous power and scope, spreading bright smiles across every face."
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,0,scope and power,"In the kitchen of ideas, the simmering broth tasted the scope and power of imagination, seasoned with daring herbs."
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,1,power and scope,"Under the relentless sun, the sand dunes whispered of ancient power and scope, their silhouettes stretching toward the horizon."
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,1,power and scope,"In the clamor of the storm, the relentless sheets of heavy rain revealed the lighthouse's power and scope, standing defiantly against the darkness."
