WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,binom_prob,GeneratedSentence
eyes,hair,eyes and hair,hair and eyes,108355,,,no,0,-1,1,0,0,0,0.969533311,0,0,0,-0.1503160909999999,0.058022804,1,-0.0299669006325716,0.420160493969633,0.0130413474297132,0.3944834866739604,0.4455233747515518,141,0,hair and eyes,0.0019247368303628,The portrait captured her hair and eyes clearly.
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,,,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.0085276384073272,The therapist recorded the patient's thoughts and feelings.
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,,,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.0085276384073272,The therapist recorded the patient's thoughts and feelings during the session.
man,woman,man and woman,woman and man,731849,,,no,0,0,0,1,0,0,1.177898817,1,1,1,0.460577933,0.2461141909999999,1,1.3817956008726808,0.9101461906471664,0.0099120365767103,0.8895849619411716,0.9281915472599912,69,1,man and woman,0.0130000159158709,The man and woman attended the conference.
spring,summer,spring and summer,summer and spring,381701,,,no,0,0,0,0,0,1,-0.095203156,1,1,1,0.4901414979999999,0.349533387,1,0.588963887372533,0.9002188752650254,0.0098127738667338,0.8798533476238025,0.9181819799247926,86,1,spring and summer,0.0067802498535953,The temperatures rise during spring and summer.
arms,legs,arms and legs,legs and arms,667976,,,no,0,1,0,0,0,0,0.779154987,0,0,0,0.336992646,0.1051687369999999,1,1.237169499805718,0.8302367469814647,0.0124055041699752,0.8051593062788397,0.8536303900499871,15,1,arms and legs,0.0118654239213551,The doctor examined the patient's arms and legs.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
north,south,north and south,south and north,1532336,,,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.0272192657070817,The climate varies between north and south.
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.040297084652965,The photograph was printed in black and white.
barley,oats,barley and oats,oats and barley,27431,,,no,0,0,0,0,0,0,0.221755196,-1,-1,-1,-0.0701943059999999,-0.098995341,1,-0.2132011718072919,0.4346563744116966,0.0099873329983096,0.4154211473866939,0.4545623499478838,44,0,oats and barley,0.0004872636795134,The farmer harvested oats and barley this season.
fall,rise,fall and rise,rise and fall,746325,,,no,0,-1,0,0,0,0,0.334721403,0,0,0,-0.470051921,-0.067965168,1,1.4145732602756422,0.1245054483981924,0.0141110634069529,0.098571711474342,0.1539915536431431,14,0,rise and fall,0.0132571567063867,The rise and fall of the empire was recorded by historians.
money,time,money and time,time and money,572131,,,no,0,0,0,0,0,0,-1.823941142,-1,-1,-1,-0.396630317,-0.150978794,1,1.0201499664072071,0.1650398934528705,0.0129851091984116,0.1404323544036421,0.191312270864679,74,0,time and money,0.0101629053342467,The project requires both time and money to succeed.
life,religion,life and religion,religion and life,20659,,,no,0,0,1,0,0,0,2.068742465,1,1,1,0.068468948,0.254041655,1,-0.2285348488919047,0.6311283703339211,0.0173104914653355,0.595701057370774,0.6637355679004271,105,1,life and religion,0.0003669709582249,The study examines the relationship between life and religion.
groups,individuals,groups and individuals,individuals and groups,441733,,,no,0,-1,0,0,0,0,0.599729376,4,2,1,-0.247854473,0.112101023,1,0.7248929043163422,0.3357690600225592,0.0193115358238825,0.2981495014062515,0.373495318396514,19,0,individuals and groups,0.007846613209235,The study examined the behavior of individuals and groups in the workplace.
north,south,north and south,south and north,1532336,,,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.0272192657070817,The climate varies between north and south.
days,nights,days and nights,nights and days,445957,,,no,0,1,0,0,0,0,2.673166742,0,0,0,0.414446909,0.153089381,1,0.7344572061482093,0.8534433201299028,0.0109184415499903,0.83129590319699,0.8740301508918107,84,0,nights and days,0.007921645172425,The store operates nights and days to serve customers.
prose,verse,prose and verse,verse and prose,173062,,,no,0,0,0,0,0,0,-0.658037344,0,0,0,0.1567068449999999,-0.0137815239999999,1,0.1165476066199446,0.629313673309368,0.0112629143165582,0.6073963794425096,0.6514803338679871,121,0,verse and prose,0.0030741433744289,The textbook examines verse and prose.
pepper,salt,pepper and salt,salt and pepper,831039,,,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,0,salt and pepper,0.0147619525704202,She seasoned the soup with salt and pepper.
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,0.0203032335791909,The study examines the impact of life and death on human behavior.
aunts,uncles,aunts and uncles,uncles and aunts,114866,,,no,0,0,1,-1,0,0,-0.027772348,1,1,1,0.131622935,0.098809867,1,-0.0152241995844449,0.6374609957858703,0.0098324705147238,0.6180516033498246,0.6565577793526974,139,1,aunts and uncles,0.0020403933436985,My aunts and uncles will attend the family reunion.
female,male,female and male,male and female,1742846,,,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.0309586072248675,The study compared male and female participants.
bread,cheese,bread and cheese,cheese and bread,105642,,,no,0,0,1,0,0,0,0.676206716,0,0,0,0.395780088,0.128895132,1,-0.0361098814256246,0.7986256530959431,0.0127389688966308,0.7728132728946916,0.8225879647918943,144,1,bread and cheese,0.0018765451362021,I bought bread and cheese at the market.
south,west,south and west,west and south,455538,,,no,0,1,0,0,0,0,0.171052855,0,0,0,0.1486220689999999,0.089291772,1,0.7561512345220539,0.6744643906902866,0.0108796204687698,0.6530937265080641,0.6955666946686522,80,1,south and west,0.0080918348597648,The map shows the region called south and west.
Africa,Asia,Africa and Asia,Asia and Africa,293128,,,no,0,0,-1,-1,0,0,0.524089675,-1,-1,0,-0.0906361729999999,-0.1955333699999999,1,0.3884101690595665,0.3865787315465656,0.0143487852553727,0.3597209892399567,0.4159250675783523,22,1,Africa and Asia,0.0052069056122061,Trade agreements between Africa and Asia have increased in recent years.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,0.0002841054022871,She is a writer and lecturer at the university.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
discussion,thought,discussion and thought,thought and discussion,24358,,,no,0,1,0,0,0,-1,-1.241425867,-1,-1,-1,-0.423680105,-0.3201373,1,-0.2201592919610154,0.1809622577655179,0.0141803144342278,0.154522926686171,0.2099077995342026,222,0,thought and discussion,0.0004326772157627,The conference featured thought and discussion on climate policy.
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.040297084652965,The photograph was printed in black and white.
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.040297084652965,The photograph was printed in black and white.
father,uncle,father and uncle,uncle and father,52100,,,no,0,0,1,0,0,0,1.973622818,0,0,0,0.408522073,0.161126077,1,-0.1573437471173461,0.8031709699357483,0.0130298699020548,0.7766334728972506,0.8276654317076407,179,1,father and uncle,0.0009254652656721,My father and uncle attended the ceremony.
minerals,vitamins,minerals and vitamins,vitamins and minerals,179421,,,no,0,0,0,0,0,0,0.779337841,0,0,0,-0.357775846,0.025200956,1,0.1309461377157882,0.2651985943523782,0.0166080588290928,0.2334071466800217,0.2985894570080558,26,0,vitamins and minerals,0.0031870998739377,The diet includes vitamins and minerals.
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,,,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.0085276384073272,The researcher noted the participants' thoughts and feelings in the report.
poetry,prose,poetry and prose,prose and poetry,222228,,,no,0,0,-1,0,0,0,1.228842559,-2,-2,-1,0.046596289,-0.167979846,1,0.2278730005275158,0.5039375976407897,0.016000699267064,0.4739727248141796,0.5366878946999928,24,1,poetry and prose,0.0039474912679421,The course covers both poetry and prose.
father,mother,father and mother,mother and father,1590868,,,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.101676569,0.020166016,1,3.326851707716597,0.6863748208049598,0.0234139452426871,0.6401352416216487,0.7319502221586851,6,1,father and mother,0.0282589841894295,The father and mother attended the school meeting.
testament,will,testament and will,will and testament,248768,,,no,0,0,0,0,0,0,-4.261424859,-2,-2,-1,-0.498902592,-0.202086629,1,0.2879668856169464,0.1436331415935104,0.0116100182985711,0.1220030731154661,0.1673395686776251,99,0,will and testament,0.0044189278927202,The lawyer reviewed the will and testament before the court hearing.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The survey included responses from men and women.
day,night,day and night,night and day,1876827,,,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,1,day and night,0.0333385450705492,The store is open day and night.
men,officers,men and officers,officers and men,457386,,,no,0,0,0,-1,0,0,1.961113083,2,2,1,-0.409400375,0.0369168739999999,1,0.7603356165734958,0.2034753298264612,0.0169642036946063,0.1713519437201628,0.2377590907482828,79,0,officers and men,0.0081246613436604,The report highlighted the contributions of officers and men during the operation.
certainty,security,certainty and security,security and certainty,5706,,,no,0,0,0,0,0,0,-1.986908204,0,0,0,0.030844725,-0.0496832839999999,1,-0.2623925679477546,0.5189343208541296,0.0095300734885278,0.50038346445452,0.5378582965589492,325,0,security and certainty,0.0001013570980024,The new policy aims to provide security and certainty for small businesses.
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.040297084652965,The photograph was printed in black and white.
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,0.0216372358054233,The report specifies the time and place of the meeting.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
feet,legs,feet and legs,legs and feet,194658,,,no,0,-1,0,0,0,0,1.336152653,0,0,0,-0.1107018459999999,-0.0411186559999999,1,0.1654469111561669,0.4175088437793763,0.0092295462177959,0.3995691102174695,0.435592208143656,117,0,legs and feet,0.0034577584968369,The doctor examined his legs and feet during the checkup.
knowledge,skills,knowledge and skills,skills and knowledge,437430,,,no,0,0,-1,0,0,0,1.139123909,-1,-1,-1,0.168605263,-0.176883122,1,0.7151497246803279,0.6174989628076445,0.0203186610962618,0.5784272483894402,0.6581762990431765,20,1,knowledge and skills,0.0077701779493849,The program aims to develop students' knowledge and skills.
politics,religion,politics and religion,religion and politics,162465,,,no,0,0,0,0,0,0,-0.148048443,-1,1,1,-0.1479303229999999,0.037898404,1,0.0925530738282077,0.4133563709531273,0.0120677986608685,0.3896025176007176,0.4369388135319593,124,0,religion and politics,0.002885906226246,The relationship between religion and politics is often debated.
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.040297084652965,The photograph was printed in black and white.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,0.0245195360921506,The company invested heavily in research and development.
