WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,binom_prob
arms,legs,arms and legs,legs and arms,667976,NA,NA,no,0,1,0,0,0,0,0.779154987,0,0,0,0.336992646,0.1051687369999999,1,1.237169499805718,0.8302367469814647,0.0124055041699752,0.8051593062788397,0.8536303900499871,15,1,arms and legs,0.011865423921355134
facts,figures,facts and figures,figures and facts,183738,NA,NA,no,0,0,1,0,0,0,3.94008e-4,1,1,1,0.4783877039999999,0.2100779969999999,1,0.1407210172158285,0.8575956313711649,0.0111902422349944,0.8346917509673671,0.87838152114782575,119,1,facts and figures,0.0032637838192718744
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
doorways,windows,doorways and windows,windows and doorways,14085,NA,NA,no,0,0,1,0,0,0,-3.64456198,0,1,1,-0.0024494139999999,0.08785564,1,-0.2434201993281488,0.536114762353669,0.0102688257280861,0.5156585061461898,0.5559230468202656,262,0,windows and doorways,2.501953602109762e-4
pepper,salt,pepper and salt,salt and pepper,831039,NA,NA,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,0,salt and pepper,0.014761952570420268
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
error,trial,error and trial,trial and error,454209,NA,NA,no,0,-1,0,0,0,-1,-0.045549711,0,0,0,-0.49951344,-0.3317637,1,0.7531420117155786,0.10671423991231,0.0107275232411474,0.0870981054512844,0.1290189421563151,81,0,trial and error,0.008068227502028208
rock,roll,rock and roll,roll and rock,248992,NA,NA,no,0,0,0,0,0,0,0.851796527,0,0,0,0.49720473,0.0271619379999999,1,0.2884740834413636,0.8463964787030306,0.0137341857523714,0.8184768575679132,0.8719986347772657,98,1,rock and roll,0.004422906860465133
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,NA,NA,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.008527638407327212
moon,sun,moon and sun,sun and moon,322714,NA,NA,no,0,0,-1,0,0,0,-0.935454654,0,0,0,-0.410639142,-0.127858281,1,0.4554010388506702,0.1873977852500348,0.0125214399781706,0.1636652652659227,0.2127749215358554,88,0,sun and moon,0.005732449093015618
fits,starts,fits and starts,starts and fits,71456,NA,NA,no,0,0,0,0,1,0,-0.656723771,0,0,0,0.4953677789999999,0.0086348769999999,1,-0.1135164208252957,0.8167625657452369,0.0165770180824063,0.7830772975871253,0.8479463315658928,164,1,fits and starts,0.0012692907106308497
boys,men,boys and men,men and boys,263583,NA,NA,no,0,0,0,-1,0,0,-1.891757659,0,0,0,-0.2476089129999999,-0.164019656,1,0.3215121345845392,0.2820062639065575,0.0119253587644734,0.2591708424771096,0.305759485729426,96,0,men and boys,0.0046820904245999115
blood,flesh,blood and flesh,flesh and blood,556220,NA,NA,no,0,-1,0,0,0,0,1.713790461,0,0,0,-0.47360397,-0.0309239119999999,1,0.9841230709415733,0.1465994067332773,0.0144502670040154,0.1197149429383399,0.1762126462405025,75,1,blood and flesh,0.009880274281615137
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
south,west,south and west,west and south,455538,NA,NA,no,0,1,0,0,0,0,0.171052855,0,0,0,0.1486220689999999,0.089291772,1,0.7561512345220539,0.6744643906902866,0.0108796204687698,0.6530937265080641,0.6955666946686522,80,1,south and west,0.008091834859764835
man,woman,man and woman,woman and man,731849,NA,NA,no,0,0,0,1,0,0,1.177898817,1,1,1,0.460577933,0.2461141909999999,1,1.3817956008726808,0.9101461906471664,0.0099120365767103,0.8895849619411716,0.9281915472599912,69,0,woman and man,0.01300001591587098
actions,feelings,actions and feelings,feelings and actions,31729,NA,NA,no,0,1,0,0,0,0,0.112671449,0,0,0,-0.230845599,0.087757088,1,-0.2034693135512869,0.3781470966566068,0.0173954180250071,0.3436343488216177,0.4120384905922782,204,1,actions and feelings,5.636101231192095e-4
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
hair,skin,hair and skin,skin and hair,93412,NA,NA,no,0,1,0,0,0,0,0.181515601,0,0,0,-0.113315206,0.089566625,1,-0.0638019769284028,0.4567850410419067,0.0134053362151721,0.4300214981183273,0.4825358412766068,149,0,skin and hair,0.0016593006026288757
blood,flesh,blood and flesh,flesh and blood,556220,NA,NA,no,0,-1,0,0,0,0,1.713790461,0,0,0,-0.47360397,-0.0309239119999999,1,0.9841230709415733,0.1465994067332773,0.0144502670040154,0.1197149429383399,0.1762126462405025,75,0,flesh and blood,0.009880274281615137
north,west,north and west,west and north,385427,NA,NA,no,0,0,1,0,0,0,0.140452336,0,0,0,0.2283169059999999,0.11522347,1,0.5974005797554727,0.7335317825475862,0.0110661132376981,0.7116488802316071,0.7548924984426385,85,0,west and north,0.006846435718852392
north,west,north and west,west and north,385427,NA,NA,no,0,0,1,0,0,0,0.140452336,0,0,0,0.2283169059999999,0.11522347,1,0.5974005797554727,0.7335317825475862,0.0110661132376981,0.7116488802316071,0.7548924984426385,85,1,north and west,0.006846435718852392
man,woman,man and woman,woman and man,731849,NA,NA,no,0,0,0,1,0,0,1.177898817,1,1,1,0.460577933,0.2461141909999999,1,1.3817956008726808,0.9101461906471664,0.0099120365767103,0.8895849619411716,0.9281915472599912,69,0,woman and man,0.01300001591587098
engineers,scientists,engineers and scientists,scientists and engineers,229487,NA,NA,no,0,0,0,0,0,-1,-0.243281692,0,2,1,-0.2489748869999999,-0.263593319,1,0.2443093800250357,0.26090603761187797,0.0142127484043003,0.2340874788931652,0.2899797636404356,100,0,scientists and engineers,0.004076434691426077
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
man,wife,man and wife,wife and man,213993,NA,NA,no,0,0,0,1,0,0,1.533387443,0,0,0,0.497677494,0.162608272,1,0.2092266876521782,0.8619176277602469,0.0112843666632668,0.8388009733861502,0.88279823159134,101,1,man and wife,0.003801210913569573
houses,shops,houses and shops,shops and houses,33872,NA,NA,no,0,0,1,0,0,0,1.347942393,-1,-1,-1,0.114430798,0.039605408,1,-0.1986169700792956,0.6034186912570011,0.009391369600039,0.5849335515934304,0.6217681063610317,198,1,houses and shops,6.016767654289093e-4
future,past,future and past,past and future,283153,NA,NA,no,0,0,0,0,0,-1,-0.107364339,-1,-1,-1,-0.457867301,-0.34817432,1,0.3658240159409882,0.1356396436117714,0.0119686500712888,0.1136597292899573,0.1605389637324076,92,1,future and past,0.005029717204814949
gas,oil,gas and oil,oil and gas,1040905,NA,NA,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,0.018489854555939385
bread,cheese,bread and cheese,cheese and bread,105642,NA,NA,no,0,0,1,0,0,0,0.676206716,0,0,0,0.395780088,0.128895132,1,-0.0361098814256246,0.7986256530959431,0.0127389688966308,0.7728132728946916,0.8225879647918943,144,1,bread and cheese,0.0018765451362021976
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
day,night,day and night,night and day,1876827,NA,NA,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,0,night and day,0.03333854507054923
day,night,day and night,night and day,1876827,NA,NA,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,1,day and night,0.03333854507054923
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
development,research,development and research,research and development,1380352,NA,NA,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,0.02451953609215062
brick,glass,brick and glass,glass and brick,5652,NA,NA,no,0,0,1,0,0,0,-1.525710514,0,0,0,0.234253362,0.071618633,1,-0.2625148388518551,0.6856938757555923,0.0120527561715812,0.661688706799735,0.708806868341841,327,1,brick and glass,1.0039788256389334e-4
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
evening,morning,evening and morning,morning and evening,282270,NA,NA,no,0,-1,0,0,0,-1,-0.533727315,0,0,0,-0.423640486,-0.339049293,1,0.3638246602313436,0.1508719350473005,0.0125360827375403,0.1277790054733215,0.1768456424837708,93,0,morning and evening,0.0050140322560704486
environment,heredity,environment and heredity,heredity and environment,89156,NA,NA,no,0,0,-1,0,0,0,2.961395461,0,0,0,-0.421026067,-0.024986773,1,-0.0734387355923296,0.2302953197952372,0.0162112890649424,0.1996218540309089,0.2631871342301156,154,0,heredity and environment,0.001583700215475314
gas,oil,gas and oil,oil and gas,1040905,NA,NA,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,0.018489854555939385
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
death,life,death and life,life and death,1142991,NA,NA,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,0.020303233579190907
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
chrome,glass,chrome and glass,glass and chrome,7398,NA,NA,no,0,0,1,0,0,0,-3.57766358,0,0,0,0.0510948909999999,0.0164229449999999,1,-0.2585614129526032,0.5521302556291404,0.0084953032462275,0.5354498465790586,0.5686982994697236,311,1,chrome and glass,1.314125150756693e-4
poetry,prose,poetry and prose,prose and poetry,222228,NA,NA,no,0,0,-1,0,0,0,1.228842559,-2,-2,-1,0.046596289,-0.167979846,1,0.2278730005275158,0.5039375976407897,0.016000699267064,0.4739727248141796,0.5366878946999928,24,0,prose and poetry,0.003947491267942125
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
arms,hands,arms and hands,hands and arms,194013,NA,NA,no,0,1,-1,0,0,0,-0.600841744,0,0,0,-0.047190137,-0.040048423,1,0.1639864531349656,0.4668984426014493,0.0085354985999895,0.4501355201578475,0.4836168976196177,102,1,arms and hands,0.003446301201321415
college,university,college and university,university and college,296202,NA,NA,no,0,0,0,-1,0,0,-0.730332132,3,1,0,0.3919622419999999,-0.0734372059999999,1,0.3953705534892918,0.7837157128991452,0.0171447309687618,0.7496476263934937,0.8165299218908686,91,0,university and college,0.0052615098392056504
Africa,Asia,Africa and Asia,Asia and Africa,293128,NA,NA,no,0,0,-1,-1,0,0,0.524089675,-1,-1,0,-0.0906361729999999,-0.1955333699999999,1,0.3884101690595665,0.3865787315465656,0.0143487852553727,0.3597209892399567,0.4159250675783523,22,0,Asia and Africa,0.005206905612206109
Concord,Lexington,Concord and Lexington,Lexington and Concord,55328,NA,NA,no,0,-1,0,0,0,-1,-0.211784525,1,2,1,-0.362836177,-0.294170944,1,-0.150034664183334,0.2092459588808067,0.0141725943632045,0.1825643893003613,0.2381855343932794,176,0,Lexington and Concord,9.828050329963006e-4
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
pressure,temperature,pressure and temperature,temperature and pressure,449437,NA,NA,no,0,0,-1,0,0,0,0.238472567,2,2,0,-0.137753456,-0.112296128,1,0.7423368866346908,0.365506769569472,0.0117767126777958,0.3427216076516337,0.3888874758506101,83,0,temperature and pressure,0.007983461278462231
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
fall,rise,fall and rise,rise and fall,746325,NA,NA,no,0,-1,0,0,0,0,0.334721403,0,0,0,-0.470051921,-0.067965168,1,1.4145732602756422,0.1245054483981924,0.0141110634069529,0.098571711474342,0.1539915536431431,14,0,rise and fall,0.013257156706386712
arts,crafts,arts and crafts,crafts and arts,454080,NA,NA,no,1,0,0,0,0,0,2.101639709,0,0,0,0.495249736,0.1080373749999999,1,0.7528499201113383,0.8816978581483371,0.0108405123294972,0.859548959118946,0.9017423823677018,82,1,arts and crafts,0.008065936042925104
moon,sun,moon and sun,sun and moon,322714,NA,NA,no,0,0,-1,0,0,0,-0.935454654,0,0,0,-0.410639142,-0.127858281,1,0.4554010388506702,0.1873977852500348,0.0125214399781706,0.1636652652659227,0.2127749215358554,88,1,moon and sun,0.005732449093015618
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
eyes,face,eyes and face,face and eyes,61214,NA,NA,no,-1,0,0,0,0,0,-0.011947487,0,0,0,-0.187342765,-0.044791735,1,-0.1367071356363714,0.3685157722204819,0.0109914707640079,0.3472199820790538,0.3903817335674464,35,0,face and eyes,0.0010873595157937308
death,life,death and life,life and death,1142991,NA,NA,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,0.020303233579190907
south,west,south and west,west and south,455538,NA,NA,no,0,1,0,0,0,0,0.171052855,0,0,0,0.1486220689999999,0.089291772,1,0.7561512345220539,0.6744643906902866,0.0108796204687698,0.6530937265080641,0.6955666946686522,80,1,south and west,0.008091834859764835
head,shoulders,head and shoulders,shoulders and head,252972,NA,NA,no,0,1,0,0,0,0,2.26344126,1,1,1,0.4552124349999999,0.23687985,1,0.2974859019287763,0.8607808438136094,0.0107448237402548,0.8389415471074866,0.8807669278453938,97,1,head and shoulders,0.004493604590932984
father,mother,father and mother,mother and father,1590868,NA,NA,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.101676569,0.020166016,1,3.326851707716597,0.6863748208049598,0.0234139452426871,0.6401352416216487,0.7319502221586851,6,1,father and mother,0.02825898418942956
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
north,west,north and west,west and north,385427,NA,NA,no,0,0,1,0,0,0,0.140452336,0,0,0,0.2283169059999999,0.11522347,1,0.5974005797554727,0.7335317825475862,0.0110661132376981,0.7116488802316071,0.7548924984426385,85,1,north and west,0.006846435718852392
radio,television,radio and television,television and radio,651263,NA,NA,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.244326025,0.0084331119999999,1,1.19932665498659,0.7480529318890369,0.014005829474888,0.7201550106479521,0.7749540649869351,71,1,radio and television,0.011568546743136742
